	genename	num_cds_snp	num_genic_snp	num_nonsyn_snp
4208	CA10g02100	4	5	1
4209	CA03g02660	0	4	0
4210	CA08g19480	1	10	0
4211	CA06g08690	1	8	0
4212	CA04g11970	2	2	1
4213	CA12g18630	1	3	1
4214	CA09g03060	4	20	2
4215	CA06g10210	0	1	0
4216	CA12g09590	0	4	0
4217	CA03g35910	2	2	0
4218	CA03g22300	2	4	2
4219	CA09g05870	8	8	6
4220	CA06g15590	3	3	1
4221	CA06g27400	0	3	0
4222	CA02g29160	1	1	1
4223	CA02g18990	4	4	4
4224	CA11g20000	3	3	3
4225	CA01g04090	0	1	0
4226	CA06g25920	1	1	1
4227	CA10g13610	3	3	2
4228	CA06g13740	0	1	0
4229	CA01g10720	8	73	5
4230	CA11g12030	4	4	4
4231	CA09g14130	1	1	1
4232	CA01g11090	0	1	0
4233	CA03g21650	1	8	0
4234	CA12g19270	0	6	0
4235	CA06g14240	2	2	2
4236	CA09g11660	16	31	13
4237	CA03g26150	9	9	5
4238	CA01g20820	2	3	2
4239	CA06g11580	1	1	1
4240	CA07g17250	0	5	0
4241	CA06g17530	0	1	0
4242	CA03g00980	1	1	1
4243	CA12g16380	4	4	4
4244	CA08g08750	3	4	1
4245	CA02g31200	0	1	0
4246	CA05g08880	6	10	2
4247	CA08g06620	1	2	0
4248	CA09g07290	9	20	6
4249	CA03g04150	6	8	6
4250	CA06g10980	2	2	1
4251	CA09g03140	6	9	4
4252	CA05g06480	5	23	0
4253	CA12g01220	1	4	0
4254	CA06g03120	2	2	2
4255	CA04g07330	5	5	5
4256	CA07g19150	0	3	0
4257	CA04g12090	3	4	2
4258	CA06g01910	8	9	5
4259	CA08g07570	5	5	3
4260	CA05g07530	5	16	2
4261	CA01g22710	1	3	1
4262	CA07g04350	1	1	0
4263	CA07g02210	1	1	0
4264	CA04g04150	2	27	1
4265	CA06g05400	0	1	0
4266	CA01g27290	0	2	0
4267	CA09g11910	1	1	1
4268	CA10g13210	0	1	0
4269	CA11g10040	0	2	0
4270	CA03g03270	3	25	1
4271	CA06g09950	1	1	0
4272	CA03g02770	2	4	1
4273	CA03g29890	2	16	1
4274	CA03g24440	2	9	2
4275	CA05g14630	1	2	0
4276	CA04g01060	0	12	0
4277	CA05g05590	4	5	4
4278	CA03g22840	3	11	3
4279	CA01g32550	1	2	1
4280	CA04g09730	2	2	1
4281	CA05g01680	3	18	1
4282	CA02g25260	0	2	0
4283	CA03g27360	0	1	0
4284	CA11g00490	1	5	0
4285	CA12g07330	1	1	0
4286	CA10g00160	0	1	0
4287	CA06g01890	1	1	0
4288	CA04g01680	2	2	0
4289	CA11g16050	5	5	5
4290	CA11g13020	2	2	1
4291	CA06g03940	9	13	7
4292	CA07g03990	4	5	3
4293	CA11g12990	2	2	2
4294	CA01g33200	3	16	1
4295	CA02g25840	0	1	0
4296	CA02g11810	4	4	2
4297	CA12g03520	0	19	0
4298	CA07g13920	0	5	0
4299	CA10g09560	1	1	1
4300	CA10g06570	3	3	3
4301	CA11g07300	3	38	2
4302	CA07g01730	3	4	2
4303	CA11g03370	0	1	0
4304	CA08g10500	2	2	2
4305	CA05g00220	0	7	0
4306	CA02g12310	1	1	1
4307	CA05g07940	1	56	1
4308	CA06g24520	0	5	0
4309	CA04g03680	11	11	9
4310	CA01g03840	1	1	1
4311	CA06g06810	1	1	0
4312	CA11g17820	0	26	0
4313	CA01g16030	2	2	2
4314	CA03g09800	4	4	4
4315	CA03g10070	3	19	1
4316	CA12g01960	1	1	1
4317	CA04g03350	4	4	4
4318	CA04g22380	0	1	0
4319	CA05g20170	0	1	0
4320	CA09g09760	5	5	3
4321	CA07g10780	1	16	1
4322	CA11g04800	1	1	1
4323	CA04g16890	4	18	4
4324	CA11g00130	7	42	4
4325	CA04g23160	3	3	2
4326	CA02g21170	2	14	1
4327	CA03g25450	1	10	1
4328	CA07g04650	0	1	0
4329	CA08g16610	1	9	0
4330	CA10g17580	1	17	1
4331	CA12g19610	5	5	5
4332	CA02g23990	2	9	2
4333	CA02g26780	4	4	2
4334	CA03g11300	1	1	1
4335	CA11g14020	2	2	1
4336	CA10g05120	0	5	0
4337	CA10g15980	2	6	2
4338	CA02g13500	1	1	1
4339	CA03g34510	0	1	0
4340	CA11g16880	2	20	1
4341	CA09g03700	1	14	1
4342	CA07g00950	7	7	5
4343	CA02g15900	1	18	1
4344	CA07g09720	1	1	1
4345	CA06g22140	11	16	6
4346	CA07g02550	3	7	2
4347	CA10g16860	2	3	0
4348	CA02g24670	0	1	0
4349	CA11g19680	6	17	1
4350	CA08g14610	1	1	1
4351	CA02g25100	2	2	2
4352	CA08g10970	2	2	2
4353	CA02g22730	5	5	3
4354	CA10g21690	0	2	0
4355	CA11g17590	2	14	2
4356	CA03g33890	0	1	0
4357	CA01g01550	6	7	6
4358	CA12g11260	2	2	2
4359	CA12g17140	4	4	3
4360	CA10g20350	3	3	3
4361	CA11g17040	4	4	3
4362	CA08g18610	1	1	0
4363	CA02g01320	4	4	3
4364	CA09g17130	1	4	0
4365	CA05g11160	4	53	1
4366	CA09g06260	1	1	1
4367	CA03g36110	4	22	1
4368	CA09g11830	6	10	4
4369	CA07g13550	1	8	0
4370	CA01g24650	0	3	0
4371	CA03g04390	3	3	3
4372	CA02g11370	2	2	2
4373	CA10g17800	1	1	1
4374	CA10g17630	2	2	1
4375	CA10g10850	1	1	0
4376	CA10g14570	6	6	4
4377	CA04g19100	1	1	1
4378	CA09g05790	2	6	1
4379	CA12g04920	24	30	19
4380	CA02g03870	6	6	4
4381	CA10g11890	15	24	14
4382	CA03g06820	5	11	4
4383	CA07g20320	1	1	1
4384	CA03g00250	6	11	5
4385	CA02g11590	6	6	6
4386	CA09g01950	3	3	0
4387	CA09g05240	2	2	2
4388	CA02g17430	1	1	1
4389	CA02g10420	1	1	0
4390	CA01g03300	2	2	1
4391	CA02g16740	1	1	1
4392	CA02g13990	9	28	3
4393	CA07g11840	0	2	0
4394	CA08g07000	0	1	0
4395	CA04g10700	9	21	6
4396	CA03g07150	4	38	1
4397	CA04g18270	1	8	0
4398	CA03g15160	1	1	1
4399	CA04g00480	1	7	1
4400	CA12g21730	1	1	1
4401	CA09g04110	4	4	3
4402	CA10g03460	1	27	0
4403	CA10g02730	3	3	1
4404	CA09g02150	2	2	1
4405	CA05g20430	4	6	3
4406	CA07g21530	1	2	1
4407	CA12g17990	5	8	3
4408	CA06g26650	1	5	0
4409	CA02g28190	0	1	0
4410	CA01g02160	1	1	0
4411	CA02g19920	2	2	2
4412	CA09g08040	3	39	2
4413	CA04g04560	3	3	3
4414	CA12g22040	2	2	2
4415	CA11g13220	12	12	9
4416	CA01g21140	2	2	2
4417	CA09g17450	2	2	1
4418	CA09g03460	1	1	0
4419	CA12g18460	1	1	1
4420	CA06g13150	0	2	0
4421	CA12g16730	3	3	2
4422	CA10g21560	0	6	0
4423	CA01g19610	0	17	0
4424	CA04g05210	1	2	0
4425	CA04g02240	1	1	0
4426	CA03g01930	1	1	0
4427	CA07g19950	0	11	0
4428	CA05g08250	3	3	1
4429	CA02g27750	0	1	0
4430	CA01g25240	1	1	0
4431	CA03g15940	1	2	0
4432	CA12g15820	1	15	0
4433	CA08g07830	0	1	0
4434	CA12g19330	3	18	2
4435	CA09g15960	4	4	2
4436	CA01g16230	2	2	0
4437	CA12g17460	3	3	2
4438	CA06g02150	6	6	5
4439	CA06g11420	6	6	4
4440	CA06g07300	1	1	1
4441	CA10g11420	1	1	0
4442	CA04g03110	9	10	7
4443	CA01g17720	1	2	0
4444	CA12g02940	0	1	0
4445	CA06g17700	1	3	0
4446	CA07g18430	2	3	2
4447	CA07g05720	1	1	0
4448	CA09g07280	0	1	0
4449	CA07g04090	1	1	0
4450	CA02g20190	5	7	3
4451	CA09g08590	6	6	4
4452	CA09g15030	5	9	3
4453	CA06g04650	1	1	1
4454	CA01g28360	1	3	1
4455	CA12g01410	1	1	1
4456	CA03g32090	9	21	5
4457	CA04g03800	1	1	1
4458	CA05g03710	1	5	1
4459	CA06g03350	2	29	2
4460	CA03g20020	1	1	0
4461	CA01g21970	0	7	0
4462	CA01g18980	1	1	1
4463	CA01g27480	1	1	0
4464	CA11g11520	5	26	2
4465	CA03g23610	0	1	0
4466	CA09g11300	5	8	5
4467	CA08g12800	1	13	0
4468	CA02g26830	0	5	0
4469	CA04g21850	0	1	0
4470	CA05g18940	4	4	3
4471	CA05g05140	2	2	1
4472	CA05g04230	1	1	1
4473	CA11g17200	1	1	1
4474	CA10g04540	5	9	4
4475	CA03g33300	4	6	1
4476	CA06g02970	4	4	3
4477	CA05g02690	16	91	12
4478	CA12g00450	1	3	1
4479	CA04g01180	1	1	0
4480	CA10g00390	0	2	0
4481	CA01g07240	3	38	2
4482	CA02g23260	9	9	4
4483	CA06g01440	15	50	11
4484	CA05g14460	1	2	1
4485	CA12g03220	0	9	0
4486	CA08g11570	1	14	0
4487	CA05g15590	4	4	3
4488	CA11g04100	2	2	2
4489	CA05g03270	1	1	1
4490	CA12g03480	3	15	2
4491	CA05g15330	2	2	1
4492	CA09g03610	4	18	4
4493	CA12g02570	0	1	0
4494	CA03g13200	0	1	0
4495	CA04g02760	3	3	1
4496	CA12g01880	1	1	0
4497	CA12g16540	0	1	0
4498	CA12g02680	4	4	4
4499	CA01g31210	4	12	1
4500	CA11g06160	8	27	5
4501	CA04g22190	1	4	0
4502	CA05g16730	5	5	1
4503	CA05g19900	2	4	1
4504	CA01g34360	2	3	1
4505	CA07g09880	0	2	0
4506	CA08g16130	0	7	0
4507	CA08g13320	0	1	0
4508	CA10g03660	1	1	1
4509	CA10g02530	1	4	1
4510	CA12g17630	2	3	2
4511	CA07g00560	3	3	1
4512	CA06g12490	6	6	4
4513	CA10g05620	1	1	1
4514	CA07g10620	1	1	0
4515	CA04g16910	1	1	0
4516	CA03g34230	4	13	1
4517	CA01g02360	1	1	1
4518	CA01g04200	0	3	0
4519	CA08g12140	5	16	1
4520	CA03g31040	3	3	0
4521	CA03g35540	1	1	1
4522	CA12g00860	2	9	2
4523	CA07g16660	1	1	1
4524	CA03g21630	5	12	4
4525	CA06g14700	0	15	0
4526	CA10g08180	0	1	0
4527	CA05g11820	0	1	0
4528	CA01g01180	0	1	0
4529	CA04g15750	0	11	0
4530	CA05g14850	0	1	0
4531	CA10g19350	0	1	0
4532	CA10g05080	2	79	0
4533	CA02g21320	0	3	0
4534	CA08g14790	1	2	0
4535	CA12g20450	8	8	6
4536	CA10g11670	4	9	1
4537	CA11g16920	1	4	1
4538	CA08g14420	5	22	3
4539	CA10g01250	3	40	0
4540	CA12g16130	6	8	4
4541	CA02g04620	0	1	0
4542	CA06g26240	5	11	2
4543	CA10g08460	1	1	0
4544	CA02g00750	1	4	0
4545	CA08g04360	10	10	8
4546	CA03g36090	1	1	0
4547	CA02g04990	1	6	1
4548	CA01g00270	1	6	1
4549	CA04g13750	2	3	0
4550	CA07g17040	2	2	1
4551	CA05g07010	6	6	6
4552	CA07g14530	3	3	3
4553	CA08g05700	0	3	0
4554	CA12g17260	0	1	0
4555	CA05g12840	0	2	0
4556	CA08g09670	0	1	0
4557	CA06g27110	1	1	0
4558	CA10g20490	0	2	0
4559	CA03g09380	4	4	4
4560	CA08g01460	1	6	1
4561	CA09g16900	9	9	5
4562	CA03g21180	1	12	1
4563	CA01g29160	0	1	0
4564	CA03g01400	0	17	0
4565	CA10g20140	1	1	1
4566	CA03g17970	2	2	0
4567	CA03g09650	1	1	0
4568	CA04g16130	0	5	0
4569	CA04g06450	1	1	1
4570	CA04g04340	3	6	3
4571	CA09g00100	1	3	1
4572	CA04g00850	14	32	6
4573	CA10g16360	0	1	0
4574	CA01g24020	0	2	0
4575	CA03g04580	1	21	0
4576	CA02g19710	1	1	1
4577	CA02g14390	0	12	0
4578	CA12g20290	1	1	0
4579	CA08g07700	3	25	2
4580	CA02g10670	0	5	0
4581	CA09g08380	10	20	6
4582	CA03g06980	3	3	0
4583	CA10g11910	0	5	0
4584	CA07g18530	0	3	0
4585	CA12g18200	5	10	3
4586	CA04g19310	2	8	0
4587	CA09g01850	0	1	0
4588	CA10g15210	1	3	0
4589	CA01g27640	2	2	1
4590	CA10g03340	0	1	0
4591	CA03g16310	5	5	0
4592	CA04g09540	1	1	1
4593	CA04g05430	4	4	1
4594	CA03g06670	6	6	4
4595	CA01g23730	1	12	0
4596	CA09g15330	3	3	0
4597	CA01g12770	2	2	2
4598	CA03g03000	1	1	1
4599	CA05g19990	1	1	0
4600	CA04g12930	1	55	0
4601	CA02g18040	0	2	0
4602	CA04g00140	3	16	2
4603	CA01g05610	1	1	1
4604	CA01g02640	1	1	0
4605	CA01g33740	3	11	1
4606	CA03g24810	0	1	0
4607	CA09g15480	3	12	1
4608	CA02g16530	2	11	2
4609	CA07g19660	0	20	0
4610	CA02g24290	0	9	0
4611	CA06g25530	8	8	5
4612	CA01g26510	5	5	4
4613	CA09g16680	0	16	0
4614	CA03g02350	10	11	7
4615	CA03g15460	1	1	1
4616	CA09g02020	3	13	1
4617	CA03g03910	1	1	1
4618	CA06g09270	3	3	2
4619	CA01g04560	5	13	4
4620	CA01g10210	5	143	1
4621	CA06g11980	0	11	0
4622	CA06g10630	0	2	0
4623	CA03g21940	1	9	0
4624	CA03g05510	5	5	3
4625	CA07g01960	5	35	0
4626	CA01g20910	10	11	8
4627	CA05g03070	3	5	3
4628	CA11g13410	1	5	1
4629	CA01g15480	3	5	2
4630	CA06g16290	1	1	0
4631	CA01g19790	1	1	0
4632	CA09g10270	7	7	5
4633	CA03g13440	1	1	0
4634	CA03g01870	1	1	0
4635	CA09g10940	0	29	0
4636	CA12g03970	4	4	2
4637	CA03g22760	0	1	0
4638	CA07g01340	0	4	0
4639	CA03g22370	0	8	0
4640	CA06g12670	1	2	0
4641	CA07g11110	7	18	4
4642	CA12g07410	7	10	3
4643	CA11g02280	0	1	0
4644	CA02g27540	2	4	2
4645	CA09g17300	0	1	0
4646	CA07g00760	3	5	3
4647	CA11g01410	4	5	3
4648	CA05g04860	1	2	0
4649	CA11g12450	1	4	1
4650	CA03g21230	1	3	0
4651	CA06g02720	8	8	7
4652	CA03g34030	2	8	2
4653	CA03g35780	1	13	0
4654	CA07g16460	1	3	0
4655	CA02g08360	0	10	0
4656	CA02g20010	3	15	3
4657	CA07g03230	1	1	1
4658	CA05g01560	0	2	0
4659	CA12g09870	1	1	1
4660	CA11g15100	0	1	0
4661	CA08g14220	0	8	0
4662	CA11g14470	2	15	1
4663	CA11g11480	1	3	1
4664	CA04g09020	2	2	1
4665	CA02g25790	0	11	0
4666	CA03g28380	1	11	0
4667	CA02g02040	4	18	3
4668	CA05g03840	0	1	0
4669	CA11g10570	2	8	0
4670	CA06g05020	3	3	2
4671	CA06g06280	2	3	2
4672	CA07g02180	1	22	1
4673	CA03g23400	1	4	1
4674	CA02g15080	2	4	1
4675	CA01g34540	0	6	0
4676	CA11g03070	2	2	1
4677	CA11g07970	1	1	1
4678	CA08g00880	7	7	3
4679	CA05g02710	1	1	1
4680	CA05g18750	4	13	0
4681	CA02g27930	0	1	0
4682	CA05g04000	3	4	2
4683	CA06g22450	0	6	0
4684	CA10g14320	9	9	8
4685	CA10g16680	11	11	10
4686	CA02g09160	3	3	0
4687	CA03g36520	9	21	6
4688	CA04g18420	0	5	0
4689	CA11g12860	1	1	1
4690	CA12g21470	1	4	0
4691	CA11g03880	0	1	0
4692	CA11g00520	2	2	1
4693	CA02g10070	2	6	1
4694	CA02g06380	0	1	0
4695	CA01g31390	0	1	0
4696	CA06g28110	0	1	0
4697	CA01g22590	0	16	0
4698	CA05g19960	1	1	0
4699	CA06g21430	1	1	1
4700	CA10g12580	8	8	8
4701	CA06g26420	0	6	0
4702	CA02g28300	3	3	2
4703	CA02g00970	0	1	0
4704	CA01g03750	1	1	0
4705	CA08g13170	0	5	0
4706	CA01g02080	4	4	1
4707	CA10g17690	2	8	1
4708	CA02g07470	4	4	4
4709	CA03g08040	2	17	2
4710	CA10g02180	1	1	1
4711	CA02g22880	1	1	0
4712	CA01g05360	6	26	3
4713	CA12g04390	7	14	6
4714	CA02g13030	1	1	0
4715	CA08g09850	1	14	1
4716	CA02g16040	0	8	0
4717	CA05g16940	0	9	0
4718	CA07g00240	3	3	3
4719	CA08g02750	0	2	0
4720	CA12g14010	0	1	0
4721	CA10g12050	10	10	6
4722	CA01g20120	2	2	0
4723	CA05g17090	10	62	7
4724	CA06g09070	0	1	0
4725	CA08g04750	2	2	0
4726	CA08g18200	2	6	1
4727	CA08g15630	5	6	5
4728	CA10g16770	1	1	0
4729	CA05g20040	6	41	5
4730	CA10g10540	2	4	1
4731	CA11g20080	1	4	1
4732	CA12g15650	3	3	3
4733	CA01g01060	1	12	0
4734	CA02g12340	6	12	3
4735	CA10g19490	0	1	0
4736	CA04g04930	4	4	2
4737	CA08g03400	0	1	0
4738	CA10g18060	2	2	1
4739	CA05g13120	1	1	1
4740	CA02g08710	4	9	1
4741	CA02g21510	1	1	1
4742	CA10g19140	1	1	0
4743	CA08g08060	2	2	1
4744	CA03g17600	5	5	5
4745	CA03g02880	1	3	1
4746	CA12g21170	0	1	0
4747	CA07g12620	1	1	1
4748	CA12g19900	3	7	2
4749	CA02g04810	7	11	3
4750	CA08g00180	1	5	0
4751	CA02g00120	4	5	1
4752	CA04g13650	2	2	0
4753	CA10g20840	1	1	1
4754	CA12g13930	6	6	4
4755	CA03g20520	1	24	1
4756	CA09g11150	1	25	1
4757	CA01g09090	0	4	0
4758	CA01g08810	10	11	6
4759	CA09g07950	11	11	5
4760	CA03g20290	4	9	1
4761	CA07g14700	10	10	7
4762	CA08g05930	3	3	3
4763	CA01g25540	0	4	0
4764	CA08g18580	1	1	0
4765	CA10g14040	1	15	0
4766	CA08g01630	4	20	2
4767	CA02g14580	0	1	0
4768	CA01g22790	0	4	0
4769	CA07g21120	0	4	0
4770	CA03g07460	3	11	0
4771	CA04g18740	3	10	1
4772	CA06g11510	2	6	2
4773	CA09g02950	1	1	1
4774	CA02g19690	0	10	0
4775	CA04g06640	1	1	1
4776	CA03g14670	0	3	0
4777	CA04g07510	1	1	1
4778	CA02g17580	1	1	1
4779	CA09g18320	0	2	0
4780	CA01g06570	1	4	1
4781	CA01g32620	5	5	5
4782	CA02g24820	5	11	3
4783	CA01g09380	6	6	4
4784	CA10g22210	1	1	1
4785	CA08g08840	1	6	1
4786	CA02g17050	1	1	0
4787	CA01g28790	26	26	19
4788	CA01g23670	0	1	0
4789	CA03g16290	4	4	1
4790	CA03g28140	2	3	1
4791	CA01g12630	0	1	0
4792	CA01g09580	1	1	1
4793	CA08g11320	10	10	9
4794	CA03g36060	1	1	0
4795	CA03g18940	1	4	1
4796	CA09g03360	1	2	1
4797	CA11g11970	1	4	1
4798	CA06g08060	3	3	1
4799	CA01g28860	0	7	0
4800	CA05g01600	3	3	3
4801	CA10g13560	7	29	3
4802	CA04g05600	1	1	1
4803	CA09g13230	0	1	0
4804	CA06g14580	1	1	0
4805	CA12g05600	1	1	0
4806	CA09g15690	1	9	0
4807	CA04g21420	1	1	1
4808	CA03g23170	5	6	2
4809	CA05g18510	0	1	0
4810	CA01g33280	3	5	1
4811	CA05g04640	2	2	1
4812	CA04g02550	0	6	0
4813	CA05g00550	5	6	4
4814	CA03g17650	4	4	4
4815	CA05g08760	1	1	0
4816	CA10g13080	3	14	2
4817	CA03g18490	1	8	0
4818	CA03g19720	2	2	1
4819	CA12g15510	1	2	0
4820	CA05g10710	4	4	4
4821	CA05g08490	1	1	1
4822	CA04g01600	1	1	1
4823	CA09g16340	1	1	1
4824	CA01g10000	1	2	1
4825	CA01g16520	3	3	0
4826	CA01g18580	0	2	0
4827	CA02g26530	1	1	1
4828	CA08g17580	2	5	1
4829	CA11g17330	0	3	0
4830	CA01g31620	0	7	0
4831	CA11g00640	1	15	1
4832	CA11g07250	3	11	2
4833	CA04g22300	1	1	1
4834	CA11g13600	0	1	0
4835	CA10g09870	0	2	0
4836	CA11g08270	5	5	4
4837	CA08g13770	0	1	0
4838	CA01g17690	1	1	0
4839	CA06g00070	4	24	3
4840	CA09g09450	2	9	1
4841	CA02g13230	0	1	0
4842	CA07g00480	1	12	1
4843	CA03g11380	2	2	2
4844	CA03g25100	1	7	1
4845	CA02g13580	0	1	0
4846	CA06g01380	1	1	0
4847	CA02g24360	1	1	0
4848	CA03g29730	6	46	3
4849	CA07g03680	3	3	3
4850	CA08g15340	2	3	1
4851	CA04g14140	3	3	2
4852	CA09g10610	5	5	4
4853	CA06g05720	0	1	0
4854	CA03g33810	1	3	0
4855	CA09g04940	2	2	0
4856	CA07g16160	0	8	0
4857	CA02g24580	17	25	13
4858	CA05g11670	0	16	0
4859	CA03g28460	1	1	1
4860	CA02g22400	1	1	0
4861	CA03g24760	4	20	1
4862	CA04g16780	2	2	1
4863	CA05g18650	1	11	0
4864	CA03g23230	3	9	2
4865	CA05g05250	0	2	0
4866	CA05g17930	7	36	4
4867	CA11g08420	1	1	1
4868	CA02g25180	5	10	3
4869	CA06g16050	0	6	0
4870	CA02g08150	1	1	1
4871	CA02g09280	1	1	1
4872	CA11g11760	3	3	1
4873	CA10g17880	5	15	2
4874	CA02g15320	2	2	1
4875	CA06g00800	28	43	21
4876	CA04g19180	0	3	0
4877	CA12g03390	1	14	1
4878	CA11g06150	1	14	1
4879	CA09g01660	3	48	1
4880	CA07g14140	0	1	0
4881	CA09g05710	1	1	0
4882	CA09g09840	1	8	0
4883	CA08g01030	4	22	3
4884	CA10g14280	0	9	0
4885	CA02g11510	2	2	1
4886	CA04g17550	2	8	1
4887	CA01g07370	1	13	1
4888	CA08g18870	0	1	0
4889	CA03g00120	7	37	3
4890	CA06g25380	1	8	0
4891	CA02g06260	2	29	1
4892	CA09g04440	23	41	17
4893	CA04g14920	3	3	2
4894	CA04g00400	0	29	0
4895	CA05g13740	1	1	0
4896	CA10g03170	1	1	0
4897	CA09g07620	1	1	1
4898	CA01g13690	3	3	1
4899	CA12g02110	1	1	0
4900	CA01g06770	2	2	1
4901	CA04g11250	1	1	1
4902	CA04g16200	1	1	0
4903	CA03g34920	4	7	4
4904	CA12g13660	1	1	0
4905	CA01g02470	3	13	2
4906	CA04g22460	0	1	0
4907	CA12g16330	2	4	2
4908	CA06g08260	2	2	2
4909	CA08g16080	10	10	6
4910	CA02g28110	0	2	0
4911	CA10g02220	7	7	6
4912	CA08g14820	1	4	0
4913	CA02g15410	1	1	1
4914	CA08g06870	4	4	2
4915	CA08g16550	2	3	0
4916	CA01g01920	3	8	0
4917	CA06g18120	0	1	0
4918	CA03g32800	0	1	0
4919	CA05g10460	0	5	0
4920	CA06g15490	3	3	2
4921	CA10g19840	1	1	0
4922	CA07g01530	3	3	0
4923	CA09g08730	1	1	1
4924	CA09g06020	4	5	3
4925	CA06g13660	4	4	4
4926	CA04g04870	3	3	2
4927	CA10g13710	2	9	2
4928	CA10g01940	0	1	0
4929	CA12g17750	1	2	1
4930	CA09g14070	1	1	1
4931	CA10g11710	4	14	3
4932	CA11g05670	1	1	1
4933	CA10g19260	1	1	1
4934	CA02g19300	1	3	1
4935	CA11g08280	3	6	2
4936	CA06g14360	1	1	0
4937	CA01g10570	6	9	5
4938	CA03g26610	1	1	1
4939	CA01g11220	0	8	0
4940	CA03g21040	20	32	12
4941	CA03g36300	2	4	2
4942	CA07g13760	2	2	0
4943	CA02g20260	2	3	2
4944	CA08g01770	0	1	0
4945	CA11g15440	9	9	8
4946	CA08g08560	1	1	0
4947	CA10g21300	2	8	1
4948	CA01g08990	0	1	0
4949	CA08g06090	0	7	0
4950	CA04g06560	3	3	3
4951	CA03g17840	0	1	0
4952	CA12g18910	2	2	2
4953	CA06g03600	0	10	0
4954	CA10g12880	9	16	7
4955	CA04g03880	8	14	5
4956	CA07g05940	3	3	1
4957	CA06g16430	0	7	0
4958	CA02g30290	3	14	3
4959	CA07g19740	3	42	2
4960	CA04g12220	1	1	1
4961	CA11g06360	3	3	2
4962	CA08g07320	2	2	1
4963	CA09g16560	11	11	6
4964	CA04g04050	1	1	1
4965	CA10g11240	0	1	0
4966	CA12g15490	8	9	7
4967	CA01g26200	2	4	0
4968	CA04g22840	1	7	0
4969	CA03g31370	3	3	2
4970	CA01g33850	0	1	0
4971	CA03g24560	2	2	1
4972	CA03g23030	1	25	0
4973	CA03g03420	1	1	1
4974	CA05g14170	1	1	1
4975	CA12g19780	2	15	1
4976	CA04g01100	0	1	0
4977	CA08g11280	3	3	2
4978	CA04g20180	3	15	3
4979	CA07g18910	0	1	0
4980	CA02g25340	3	3	1
4981	CA01g33580	1	3	0
4982	CA07g06320	1	1	1
4983	CA02g03010	1	2	1
4984	CA05g05720	4	4	2
4985	CA09g11250	13	21	12
4986	CA01g19410	1	5	0
4987	CA05g01030	2	28	0
4988	CA10g01640	1	6	1
4989	CA09g15710	3	5	0
4990	CA11g16150	0	1	0
4991	CA04g02450	0	1	0
4992	CA07g07630	0	8	0
4993	CA03g22070	3	16	0
4994	CA06g06170	1	1	1
4995	CA07g01670	11	11	3
4996	CA08g10620	3	3	1
4997	CA09g04240	1	1	1
4998	CA06g01990	5	5	4
4999	CA07g17680	1	10	0
5000	CA05g03760	16	16	10
5001	CA05g07860	2	2	2
5002	CA01g30740	1	1	1
5003	CA11g03520	3	12	2
5004	CA01g34050	15	58	8
5005	CA05g00070	1	1	0
5006	CA12g03400	2	2	1
5007	CA03g13820	0	3	0
5008	CA01g16770	1	9	0
5009	CA03g21520	3	35	2
5010	CA05g03180	0	2	0
5011	CA04g03410	5	21	4
5012	CA05g20630	0	8	0
5013	CA02g10950	3	4	2
5014	CA07g08200	5	8	5
5015	CA04g22110	0	1	0
5016	CA07g00070	8	8	8
5017	CA07g03520	1	2	0
5018	CA03g25310	0	9	0
5019	CA05g13370	8	8	5
5020	CA08g16710	0	2	0
5021	CA05g01850	4	8	3
5022	CA02g07000	2	2	2
5023	CA12g04290	2	11	0
5024	CA08g12410	1	1	0
5025	CA03g35890	3	18	2
5026	CA06g11740	3	3	3
5027	CA01g02900	1	1	0
5028	CA12g01110	1	15	0
5029	CA03g08940	3	3	2
5030	CA11g01380	0	3	0
5031	CA02g15820	2	2	2
5032	CA05g10110	1	1	1
5033	CA07g02690	1	1	0
5034	CA06g20870	0	2	0
5035	CA03g31590	0	2	0
5036	CA02g29550	6	25	3
5037	CA10g05000	4	4	4
5038	CA08g14710	0	1	0
5039	CA12g22600	1	1	1
5040	CA07g02340	0	53	0
5041	CA11g17490	1	1	1
5042	CA03g03980	5	32	0
5043	CA03g33990	1	8	1
5044	CA03g31620	0	2	0
5045	CA10g00560	0	38	0
5046	CA11g17720	4	5	1
5047	CA04g13280	1	1	1
5048	CA10g20410	1	1	0
5049	CA02g05570	1	16	0
5050	CA11g07730	1	1	0
5051	CA03g33660	2	2	1
5052	CA01g01760	3	30	1
5053	CA02g01400	10	19	7
5054	CA11g00400	1	1	0
5055	CA06g23370	1	1	1
5056	CA02g09670	2	11	0
5057	CA04g14480	0	4	0
5058	CA02g15790	2	2	1
5059	CA11g02570	7	9	7
5060	CA02g28730	1	10	1
5061	CA11g00810	5	28	2
5062	CA02g19020	1	1	1
5063	CA06g26820	0	25	0
5064	CA08g00550	0	11	0
5065	CA08g01200	0	3	0
5066	CA03g04500	1	18	1
5067	CA03g00680	5	5	4
5068	CA09g01580	2	3	2
5069	CA02g09090	2	3	1
5070	CA12g20210	1	1	1
5071	CA04g15990	3	4	3
5072	CA01g00410	0	7	0
5073	CA03g01480	3	25	1
5074	CA10g17110	5	24	0
5075	CA10g14740	7	7	5
5076	CA03g00350	1	3	0
5077	CA12g09100	0	2	0
5078	CA12g06330	5	5	4
5079	CA10g15290	2	3	1
5080	CA02g11490	2	7	1
